# Directed
# from_node_id to_node_id lt_influence
2573 2560 0.004735
2573 2564 0.025637
2573 2600 0.019299
2573 2601 0.000150
2573 2602 0.004037
2573 2611 0.026921
2573 2624 0.011742
2573 2630 0.017722
2574 1912 0.002499
2574 1918 0.007839
2574 1929 0.005139
2574 1984 0.000780
2574 1985 0.001201
2574 1993 0.009815
2574 1997 0.006519
2574 2021 0.001792
2574 2030 0.008928
2574 2033 0.010477
2574 2037 0.012295
2574 2040 0.003679
2574 2043 0.002939
2574 2059 0.008812
2574 2069 0.014824
2574 2078 0.000576
2574 2098 0.003334
2574 2109 0.008314
2574 2115 0.011031
2574 2123 0.000579
2574 2124 0.007723
2574 2131 0.007762
2574 2140 0.012560
2574 2142 0.007675
2574 2188 0.011741
2574 2190 0.006956
2574 2201 0.017343
2574 2212 0.017894
2574 2218 0.002440
2574 2233 0.008335
2574 2240 0.002504
2574 2261 0.020449
2574 2271 0.000792
2574 2275 0.007664
2574 2276 0.014205
2574 2290 0.009951
2574 2307 0.020124
2574 2323 0.003481
2574 2329 0.000093
2574 2331 0.000835
2574 2359 0.018998
2574 2381 0.013783
2574 2392 0.031262
2574 2395 0.007287
2574 2410 0.005132
2574 2414 0.015192
2574 2423 0.024805
2574 2433 0.018012
2574 2446 0.006251
2574 2464 0.019560
2574 2467 0.014447
2574 2484 0.020963
2574 2492 0.021243
2574 2495 0.029736
2574 2499 0.009954
2574 2500 0.010609
2574 2506 0.017961
2574 2536 0.067845
2574 2546 0.026987
2574 2549 0.024892
2574 2554 0.037853
2574 2559 0.028517
2574 2563 0.043950
2574 2579 0.011185
2574 2590 0.002635
2574 2615 0.014664
2574 2619 0.037982
2574 2631 0.036029
2575 1912 0.001318
2575 1917 0.004846
2575 1943 0.014540
2575 1966 0.004228
2575 1971 0.004598
2575 1979 0.012597
2575 1983 0.006562
2575 1984 0.010804
2575 1985 0.004078
2575 1993 0.006247
2575 1997 0.000681
2575 2005 0.017269
2575 2030 0.008836
2575 2037 0.015442
2575 2040 0.011342
2575 2043 0.013620
2575 2045 0.005842
2575 2055 0.030954
2575 2057 0.048770
2575 2064 0.006678
2575 2073 0.010827
2575 2074 0.001126
2575 2077 0.003063
2575 2083 0.015907
2575 2084 0.003225
2575 2086 0.000456
2575 2093 0.012443
2575 2098 0.015954
2575 2115 0.021650
2575 2123 0.006763
2575 2131 0.012377
2575 2140 0.004351
2575 2142 0.002275
2575 2147 0.061495
2575 2150 0.011184
2575 2188 0.006211
2575 2190 0.016890
2575 2200 0.005592
2575 2201 0.012045
2575 2206 0.007397
2575 2213 0.001198
2575 2218 0.005090
2575 2220 0.012732
2575 2229 0.005183
2575 2233 0.002306
2575 2244 0.010531
2575 2257 0.005590
2575 2258 0.034017
2575 2261 0.022528
2575 2266 0.015454
2575 2271 0.002925
2575 2299 0.004259
2575 2323 0.013476
2575 2324 0.003948
2575 2326 0.004012
2575 2334 0.003272
2575 2339 0.007481
2575 2340 0.016753
2575 2347 0.004742
2575 2352 0.017992
2575 2354 0.005091
2575 2356 0.003619
2575 2363 0.019237
2575 2369 0.013699
2575 2376 0.008072
2575 2386 0.005904
2575 2404 0.021758
2575 2410 0.013800
2575 2414 0.013220
2575 2418 0.010394
2575 2423 0.002851
2575 2428 0.006557
2575 2433 0.004470
2575 2446 0.011798
2575 2460 0.012412
2575 2464 0.013580
2575 2468 0.012117
2575 2469 0.015342
2575 2477 0.008404
2575 2499 0.048770
2575 2506 0.018805
2575 2507 0.002842
2575 2520 0.023590
2575 2521 0.019435
2575 2526 0.010379
2575 2532 0.028763
2575 2536 0.058892
2575 2539 0.027409
2575 2542 0.013954
2575 2543 0.014398
2575 2556 0.026967
2575 2559 0.027434
2575 2579 0.001810
2575 2593 0.008726
2575 2604 0.016771
2575 2615 0.005524
2576 1912 0.000206
2576 1943 0.002753
2576 2056 0.008336
2576 2090 0.013476
2576 2092 0.054997
2576 2112 0.003451
2576 2123 0.012467
2576 2136 0.041478
2576 2147 0.053815
2576 2184 0.008562
2576 2188 0.019082
2576 2234 0.080270
2576 2244 0.008991
2576 2257 0.012403
2576 2300 0.007736
2576 2339 0.008952
2576 2350 0.093925
2576 2369 0.008096
2576 2376 0.001681
2576 2391 0.030865
2576 2410 0.018716
2576 2478 0.032270
2576 2506 0.025179
2576 2512 0.020876
2576 2536 0.052955
2576 2561 0.035472
2576 2573 0.033750
2576 2600 0.003928
2576 2630 0.011633
2577 2023 0.041126
2577 2120 0.074703
2577 2126 0.036755
2577 2156 0.038957
2577 2316 0.153558
2577 2317 0.068946
2577 2322 0.072479
2577 2397 0.085862
2577 2412 0.082813
2577 2440 0.080734
2577 2474 0.036583
2577 2587 0.108591
2578 1917 0.007526
2578 1918 0.005999
2578 1925 0.012911
2578 1929 0.009303
2578 1943 0.005300
2578 1946 0.007493
2578 1962 0.012513
2578 1966 0.015359
2578 1971 0.011315
2578 1979 0.011624
2578 1985 0.003074
2578 2030 0.014189
2578 2033 0.002794
2578 2045 0.010760
2578 2046 0.016752
2578 2056 0.005460
2578 2059 0.004727
2578 2063 0.009547
2578 2069 0.002026
2578 2073 0.004023
2578 2078 0.002558
2578 2084 0.005689
2578 2086 0.005779
2578 2088 0.003020
2578 2090 0.012227
2578 2093 0.005291
2578 2098 0.012221
2578 2104 0.001051
2578 2108 0.006220
2578 2109 0.014612
2578 2122 0.016777
2578 2124 0.003586
2578 2131 0.010055
2578 2139 0.003202
2578 2140 0.007137
2578 2142 0.014719
2578 2150 0.006131
2578 2154 0.014049
2578 2172 0.000820
2578 2190 0.007865
2578 2201 0.015719
2578 2206 0.008691
2578 2210 0.019253
2578 2216 0.009729
2578 2218 0.005600
2578 2220 0.015666
2578 2233 0.003245
2578 2237 0.022075
2578 2244 0.014026
2578 2253 0.005518
2578 2257 0.012188
2578 2261 0.000151
2578 2275 0.020305
2578 2290 0.010047
2578 2299 0.008996
2578 2306 0.002156
2578 2307 0.017337
2578 2309 0.003233
2578 2324 0.019095
2578 2329 0.022587
2578 2331 0.013379
2578 2334 0.023234
2578 2340 0.017399
2578 2348 0.013071
2578 2352 0.005623
2578 2356 0.016023
2578 2363 0.011636
2578 2369 0.010204
2578 2370 0.020423
2578 2374 0.019819
2578 2376 0.012369
2578 2381 0.019294
2578 2395 0.008045
2578 2408 0.017422
2578 2414 0.006819
2578 2430 0.020419
2578 2446 0.009807
2578 2460 0.018245
2578 2464 0.016426
2578 2468 0.017787
2578 2477 0.016113
2578 2484 0.005351
2578 2485 0.016039
2578 2499 0.005102
2578 2500 0.007888
2578 2504 0.021625
2578 2507 0.006190
2578 2520 0.021713
2578 2526 0.000935
2578 2542 0.009725
2578 2549 0.015625
2578 2550 0.005864
2578 2551 0.002156
2578 2553 0.000684
2578 2554 0.028654
2578 2559 0.002106
2578 2564 0.026685
2578 2573 0.035357
2578 2576 0.077202
2578 2579 0.004065
2578 2602 0.002498
2578 2604 0.015550
2578 2615 0.009494
2578 2624 0.015838
2578 2631 0.043152
2579 1918 0.002849
2579 1925 0.002867
2579 1943 0.010903
2579 1962 0.011991
2579 1971 0.011954
2579 1983 0.003310
2579 1985 0.011712
2579 1986 0.000019
2579 2020 0.019927
2579 2043 0.001576
2579 2046 0.001907
2579 2056 0.009080
2579 2059 0.012786
2579 2063 0.012156
2579 2069 0.019335
2579 2073 0.002367
2579 2078 0.009749
2579 2083 0.017461
2579 2090 0.002849
2579 2098 0.017516
2579 2109 0.008667
2579 2124 0.013935
2579 2131 0.012140
2579 2140 0.009776
2579 2150 0.016155
2579 2154 0.000172
2579 2164 0.025771
2579 2165 0.026164
2579 2184 0.013362
2579 2188 0.007947
2579 2218 0.008931
2579 2220 0.005939
2579 2229 0.006416
2579 2233 0.002355
2579 2240 0.007509
2579 2244 0.012056
2579 2266 0.016177
2579 2278 0.007594
2579 2299 0.007341
2579 2306 0.024736
2579 2309 0.008223
2579 2324 0.001269
2579 2331 0.017816
2579 2347 0.014562
2579 2348 0.001661
2579 2356 0.018955
2579 2369 0.000359
2579 2395 0.007208
2579 2404 0.021361
2579 2408 0.002709
2579 2409 0.017126
2579 2410 0.011482
2579 2446 0.001328
2579 2460 0.004810
2579 2464 0.010159
2579 2495 0.003757
2579 2506 0.004637
2579 2507 0.019053
2579 2526 0.016435
2579 2546 0.021511
2579 2556 0.001420
2579 2559 0.021990
2579 2561 0.011725
2579 2573 0.022435
2579 2604 0.004991
2579 2624 0.020455
2579 2655 0.032449
2580 1912 0.003012
2580 2047 0.005905
2580 2236 0.092921
2580 2317 0.047299
2580 2474 0.030196
2581 1923 0.008711
2581 1966 0.010733
2581 1987 0.019378
2581 2029 0.037868
2581 2047 0.011909
2581 2048 0.020998
2581 2226 0.028965
2581 2292 0.019145
2581 2296 0.088494
2581 2302 0.014894
2581 2321 0.470135
2581 2324 0.015906
2581 2379 0.056179
2581 2425 0.073418
2581 2462 0.028382
2581 2498 0.002570
2581 2565 0.992106
2582 1577 0.009646
2582 1718 0.013040
2582 1912 0.001533
2582 1913 0.057334
2582 1920 0.013443
2582 1932 0.009954
2582 1940 0.000847
2582 1945 0.016667
2582 1948 0.002819
2582 1954 0.017318
2582 2002 0.005640
2582 2007 0.008865
2582 2010 0.008106
2582 2028 0.012494
2582 2038 0.008235
2582 2042 0.008682
2582 2047 0.004590
2582 2052 0.032579
2582 2054 0.014312
2582 2068 0.020891
2582 2087 0.001540
2582 2102 0.022212
2582 2117 0.004076
2582 2125 0.011163
2582 2128 0.013162
2582 2133 0.009558
2582 2143 0.016962
2582 2149 0.009715
2582 2151 0.005046
2582 2153 0.008667
2582 2163 0.045258
2582 2169 0.021390
2582 2174 0.026178
2582 2176 0.012165
2582 2183 0.031684
2582 2189 0.021598
2582 2196 0.015533
2582 2199 0.007374
2582 2223 0.008563
2582 2224 0.029372
2582 2250 0.017471
2582 2268 0.026237
2582 2273 0.026353
2582 2283 0.014499
2582 2292 0.012896
2582 2295 0.041864
2582 2332 0.016384
2582 2333 0.002273
2582 2343 0.049496
2582 2347 0.003984
2582 2419 0.002411
2582 2434 0.061875
2582 2461 0.030318
2582 2471 0.010350
2582 2475 0.022675
2582 2498 0.020157
2582 2502 0.022568
2582 2509 0.000069
2582 2510 0.011262
2582 2516 0.023608
2582 2533 0.044600
2582 2543 0.000236
2582 2555 0.015595
2582 2588 0.056441
2582 2629 0.029472
2583 136 0.014956
2583 1912 0.003032
2583 1914 0.024311
2583 1919 0.030892
2583 1927 0.042593
2583 1951 0.006225
2583 1972 0.006508
2583 1973 0.005762
2583 1980 0.052077
2583 1991 0.036726
2583 1998 0.041821
2583 2001 0.034260
2583 2009 0.043783
2583 2024 0.069915
2583 2025 0.056006
2583 2027 0.038079
2583 2116 0.005447
2583 2157 0.039989
2583 2268 0.009334
2583 2365 0.015254
2583 2459 0.061360
2583 2494 0.018251
2583 2645 0.093137
2584 1912 0.001538
2584 1942 0.028561
2584 2019 0.027102
2584 2056 0.023489
2584 2067 0.023719
2584 2092 0.017323
2584 2189 0.021999
2584 2234 0.039966
2584 2387 0.038921
2584 2391 0.020079
2584 2393 0.120945
2584 2476 0.098903
2584 2478 0.030366
2584 2611 0.017197
2585 1912 0.001936
2585 1919 0.035535
2585 1927 0.036165
2585 1935 0.039558
2585 1957 0.051541
2585 1958 0.055966
2585 1972 0.040482
2585 1995 0.001357
2585 1998 0.027384
2585 2001 0.014876
2585 2011 0.049898
2585 2022 0.030108
2585 2024 0.023263
2585 2061 0.024785
2585 2097 0.033341
2585 2284 0.050232
2585 2346 0.040283
2585 2364 0.038253
2585 2447 0.012687
2585 2645 0.061502
2585 2647 0.081822
2585 2657 0.017825
2585 2658 0.046037
2585 2659 0.048599
2586 1917 0.010670
2586 1918 0.012298
2586 1925 0.011606
2586 1929 0.008785
2586 1938 0.007763
2586 1946 0.013379
2586 1962 0.004955
2586 1963 0.007484
2586 1966 0.004658
2586 1971 0.002767
2586 1979 0.005183
2586 1983 0.008473
2586 1985 0.006785
2586 1986 0.001782
2586 2005 0.011194
2586 2020 0.001226
2586 2030 0.012938
2586 2043 0.014274
2586 2045 0.016584
2586 2046 0.004656
2586 2064 0.008658
2586 2069 0.001709
2586 2073 0.003314
2586 2077 0.012881
2586 2083 0.013239
2586 2090 0.004470
2586 2093 0.004182
2586 2095 0.011030
2586 2098 0.011287
2586 2104 0.017841
2586 2108 0.014660
2586 2112 0.006320
2586 2115 0.017717
2586 2118 0.015907
2586 2121 0.008208
2586 2122 0.004993
2586 2139 0.014011
2586 2140 0.010843
2586 2150 0.001134
2586 2184 0.006710
2586 2201 0.008548
2586 2216 0.005589
2586 2218 0.005602
2586 2220 0.010396
2586 2229 0.003858
2586 2240 0.012406
2586 2244 0.005860
2586 2257 0.000925
2586 2261 0.006938
2586 2266 0.001768
2586 2306 0.013792
2586 2307 0.016135
2586 2308 0.016357
2586 2309 0.011110
2586 2323 0.019394
2586 2324 0.006854
2586 2326 0.002137
2586 2331 0.005011
2586 2339 0.011041
2586 2347 0.012127
2586 2348 0.020706
2586 2352 0.014137
2586 2356 0.016373
2586 2363 0.012811
2586 2369 0.006161
2586 2370 0.004238
2586 2374 0.008027
2586 2381 0.016481
2586 2395 0.016606
2586 2404 0.001702
2586 2408 0.021487
2586 2409 0.003785
2586 2410 0.020843
2586 2418 0.025156
2586 2430 0.012412
2586 2433 0.013403
2586 2462 0.032847
2586 2469 0.009080
2586 2484 0.002425
2586 2485 0.021906
2586 2492 0.019647
2586 2500 0.018548
2586 2504 0.020949
2586 2507 0.001614
2586 2521 0.005555
2586 2526 0.011493
2586 2539 0.016882
2586 2543 0.007774
2586 2546 0.000722
2586 2549 0.018443
2586 2550 0.005965
2586 2551 0.003619
2586 2556 0.008580
2586 2561 0.022053
2586 2563 0.012034
2586 2564 0.004492
2586 2573 0.002286
2586 2575 0.018562
2586 2578 0.013539
2586 2590 0.010192
2586 2593 0.019327
2586 2601 0.002774
2586 2602 0.015923
2586 2607 0.026016
2586 2611 0.001596
2586 2615 0.017103
2586 2623 0.030015
2586 2625 0.002589
2586 2631 0.018080
2586 2638 0.008390
2586 2646 0.041132
2587 1912 0.002902
2587 1915 0.110988
2587 1933 0.012643
2587 2107 0.079051
2587 2120 0.076153
2587 2156 0.071633
2587 2160 0.124996
2587 2181 0.047876
2587 2317 0.055261
2587 2357 0.129067
2587 2405 0.137953
2587 2412 0.067525
2587 2424 0.127688
2587 2455 0.155678
2588 1577 0.003218
2588 1718 0.020675
2588 1912 0.003009
2588 1916 0.006296
2588 1940 0.018463
2588 1945 0.002697
2588 2002 0.000278
2588 2007 0.009904
2588 2032 0.003143
2588 2038 0.012669
2588 2039 0.003391
2588 2052 0.008382
2588 2054 0.017665
2588 2068 0.013632
2588 2071 0.010145
2588 2102 0.018538
2588 2111 0.015598
2588 2117 0.015811
2588 2125 0.006533
2588 2133 0.002492
2588 2143 0.026904
2588 2149 0.018870
2588 2151 0.035590
2588 2153 0.021576
2588 2174 0.004247
2588 2176 0.000441
2588 2180 0.011942
2588 2187 0.003792
2588 2189 0.006290
2588 2194 0.029283
2588 2196 0.016043
2588 2198 0.044562
2588 2199 0.009444
2588 2203 0.026884
2588 2224 0.002792
2588 2241 0.002921
2588 2246 0.023524
2588 2264 0.004230
2588 2268 0.008698
2588 2273 0.000811
2588 2292 0.019470
2588 2294 0.002535
2588 2325 0.025153
2588 2328 0.015675
2588 2336 0.015705
2588 2343 0.045016
2588 2350 0.113163
2588 2377 0.006062
2588 2384 0.003021
2588 2461 0.018649
2588 2463 0.026761
2588 2465 0.054639
2588 2471 0.009032
2588 2491 0.019465
2588 2498 0.013075
2588 2509 0.018999
2588 2510 0.026585
2588 2512 0.002352
2588 2514 0.009760
2588 2543 0.013415
2588 2598 0.024563
2588 2616 0.023148
2588 2642 0.012986
2588 2653 0.040400
2589 1577 0.004084
2589 1718 0.024386
2589 1912 0.002106
2589 1926 0.009389
2589 1932 0.015574
2589 1940 0.003524
2589 1955 0.002734
2589 1964 0.025246
2589 2007 0.007047
2589 2047 0.011782
2589 2071 0.008752
2589 2072 0.023268
2589 2081 0.009329
2589 2102 0.014680
2589 2111 0.012647
2589 2127 0.003948
2589 2133 0.012687
2589 2138 0.008541
2589 2151 0.027728
2589 2180 0.021421
2589 2187 0.005489
2589 2189 0.013229
2589 2224 0.025295
2589 2249 0.186373
2589 2254 0.024109
2589 2268 0.007775
2589 2279 0.007202
2589 2315 0.005054
2589 2330 0.003507
2589 2336 0.008316
2589 2372 0.028824
2589 2384 0.017002
2589 2394 0.036213
2589 2398 0.033330
2589 2451 0.000383
2589 2458 0.043938
2589 2463 0.029126
2589 2471 0.007874
2589 2491 0.010247
2589 2510 0.038218
2589 2511 0.000942
2589 2537 0.041280
2589 2567 0.022995
2589 2594 0.026426
2589 2598 0.014391
2589 2616 0.042195
2589 2649 0.032394
2590 1917 0.005499
2590 1918 0.003222
2590 1925 0.021209
2590 1929 0.016057
2590 1941 0.002958
2590 1943 0.014235
2590 1953 0.006931
2590 1962 0.008844
2590 1963 0.021525
2590 1984 0.000550
2590 1985 0.005395
2590 1989 0.001133
2590 1993 0.007884
2590 2005 0.009685
2590 2030 0.010804
2590 2033 0.008911
2590 2040 0.012780
2590 2043 0.002033
2590 2046 0.002262
2590 2055 0.038598
2590 2064 0.012822
2590 2069 0.009231
2590 2073 0.006605
2590 2074 0.004147
2590 2077 0.006824
2590 2078 0.000950
2590 2083 0.008416
2590 2086 0.004969
2590 2088 0.014282
2590 2093 0.011404
2590 2098 0.003593
2590 2103 0.003813
2590 2108 0.002670
2590 2112 0.001119
2590 2115 0.016826
2590 2118 0.008983
2590 2123 0.012329
2590 2139 0.009329
2590 2142 0.005055
2590 2147 0.018682
2590 2150 0.001943
2590 2154 0.007409
2590 2165 0.004317
2590 2179 0.000758
2590 2184 0.013097
2590 2188 0.003202
2590 2190 0.010140
2590 2201 0.001013
2590 2206 0.012365
2590 2212 0.019375
2590 2213 0.030857
2590 2216 0.020167
2590 2218 0.013275
2590 2220 0.007330
2590 2233 0.001249
2590 2237 0.010754
2590 2240 0.002133
2590 2244 0.015746
2590 2266 0.011563
2590 2271 0.004088
2590 2276 0.008887
2590 2278 0.007795
2590 2287 0.038343
2590 2290 0.016119
2590 2299 0.013882
2590 2307 0.002804
2590 2323 0.006736
2590 2324 0.013241
2590 2329 0.027852
2590 2331 0.020474
2590 2348 0.013903
2590 2353 0.033274
2590 2356 0.016507
2590 2369 0.000358
2590 2376 0.014439
2590 2381 0.011128
2590 2386 0.006401
2590 2392 0.037871
2590 2395 0.016668
2590 2407 0.018609
2590 2408 0.010731
2590 2409 0.018119
2590 2410 0.000726
2590 2418 0.012551
2590 2423 0.000567
2590 2428 0.016195
2590 2433 0.006477
2590 2446 0.005925
2590 2460 0.025770
2590 2467 0.004858
2590 2484 0.010914
2590 2492 0.002271
2590 2500 0.001938
2590 2504 0.008374
2590 2506 0.006311
2590 2520 0.013058
2590 2526 0.018723
2590 2532 0.008856
2590 2542 0.018859
2590 2546 0.014397
2590 2550 0.014487
2590 2551 0.023191
2590 2553 0.003309
2590 2554 0.025367
2590 2559 0.007064
2590 2560 0.009436
2590 2561 0.026420
2590 2563 0.015248
2590 2573 0.005442
2590 2575 0.008269
2590 2576 0.030086
2590 2578 0.011168
2590 2579 0.002659
2590 2591 0.045832
2590 2600 0.024580
2590 2611 0.012637
2590 2615 0.005107
2590 2623 0.026210
2590 2655 0.031138
2591 1912 0.002801
2591 1917 0.012582
2591 1918 0.013653
2591 1929 0.000192
2591 1938 0.004736
2591 1984 0.008879
2591 1993 0.010706
2591 2030 0.000460
2591 2037 0.005763
2591 2045 0.005163
2591 2046 0.015233
2591 2059 0.009384
2591 2074 0.007831
2591 2078 0.010118
2591 2088 0.007876
2591 2090 0.002599
2591 2095 0.007209
2591 2098 0.019576
2591 2103 0.016409
2591 2123 0.005409
2591 2124 0.014982
2591 2139 0.013140
2591 2164 0.006518
2591 2165 0.011218
2591 2184 0.001706
2591 2190 0.012334
2591 2201 0.015969
2591 2233 0.005289
2591 2237 0.018958
2591 2240 0.007521
2591 2261 0.015652
2591 2276 0.006397
2591 2299 0.007927
2591 2323 0.003467
2591 2324 0.016329
2591 2326 0.014148
2591 2331 0.019229
2591 2340 0.016653
2591 2347 0.000368
2591 2352 0.011187
2591 2359 0.020952
2591 2374 0.022412
2591 2376 0.003936
2591 2381 0.000018
2591 2428 0.012666
2591 2430 0.016916
2591 2433 0.009087
2591 2464 0.018055
2591 2484 0.022637
2591 2485 0.030421
2591 2495 0.001082
2591 2499 0.011500
2591 2500 0.012540
2591 2526 0.019985
2591 2532 0.007479
2591 2536 0.016306
2591 2539 0.032883
2591 2546 0.000576
2591 2564 0.005676
2591 2574 0.040484
2591 2575 0.035121
2591 2586 0.020926
2591 2593 0.003381
2591 2601 0.010820
2591 2607 0.027300
2591 2638 0.005267
2591 2655 0.007591
2592 1465 0.003323
2592 1932 0.020882
2592 1941 0.009898
2592 1945 0.014772
2592 1955 0.002235
2592 1981 0.006242
2592 1985 0.011305
2592 1994 0.017984
2592 2002 0.029717
2592 2007 0.009571
2592 2026 0.029506
2592 2028 0.006005
2592 2032 0.007490
2592 2042 0.003052
2592 2052 0.000525
2592 2053 0.019143
2592 2054 0.003367
2592 2057 0.021630
2592 2062 0.014317
2592 2071 0.006642
2592 2072 0.002353
2592 2081 0.004368
2592 2087 0.013909
2592 2111 0.004791
2592 2125 0.003509
2592 2135 0.029472
2592 2143 0.020406
2592 2148 0.019541
2592 2149 0.007354
2592 2169 0.022882
2592 2176 0.014108
2592 2187 0.015713
2592 2191 0.026389
2592 2194 0.020327
2592 2199 0.011590
2592 2215 0.043206
2592 2223 0.019958
2592 2235 0.001902
2592 2247 0.018656
2592 2259 0.028912
2592 2264 0.037048
2592 2267 0.025800
2592 2280 0.049742
2592 2282 0.023953
2592 2292 0.011021
2592 2302 0.023210
2592 2315 0.028438
2592 2319 0.018806
2592 2327 0.022581
2592 2328 0.012296
2592 2332 0.021033
2592 2336 0.010255
2592 2338 0.014091
2592 2344 0.026638
2592 2351 0.014187
2592 2385 0.003841
2592 2392 0.003143
2592 2394 0.011376
2592 2398 0.025861
2592 2420 0.010754
2592 2438 0.014977
2592 2458 0.007240
2592 2463 0.029410
2592 2465 0.024840
2592 2472 0.021915
2592 2491 0.034084
2592 2498 0.062818
2592 2508 0.027960
2592 2510 0.006980
2592 2530 0.146107
2592 2533 0.033326
2592 2543 0.004831
2592 2555 0.029459
2592 2608 0.026516
2592 2609 0.028572
2592 2617 0.015457
2592 2643 0.009488
2592 2652 0.009529
2593 1912 0.000622
2593 1917 0.013364
2593 1925 0.017516
2593 1929 0.002172
2593 1938 0.009899
2593 1946 0.002211
2593 1962 0.002045
2593 1966 0.007371
2593 1984 0.003543
2593 1986 0.004171
2593 1989 0.028078
2593 1993 0.002207
2593 2005 0.003904
2593 2020 0.014391
2593 2033 0.001773
2593 2040 0.011375
2593 2043 0.007777
2593 2045 0.008660
2593 2055 0.003034
2593 2056 0.016501
2593 2059 0.000036
2593 2064 0.012841
2593 2069 0.002600
2593 2073 0.008944
2593 2074 0.015274
2593 2083 0.010294
2593 2086 0.001271
2593 2088 0.002272
2593 2090 0.009659
2593 2093 0.018817
2593 2095 0.013464
2593 2103 0.020429
2593 2108 0.001098
2593 2109 0.015608
2593 2118 0.007743
2593 2123 0.001766
2593 2124 0.008396
2593 2140 0.018290
2593 2142 0.005542
2593 2150 0.015155
2593 2164 0.010020
2593 2165 0.013624
2593 2172 0.000095
2593 2190 0.007274
2593 2200 0.013564
2593 2206 0.014569
2593 2212 0.014482
2593 2213 0.010607
2593 2216 0.019448
2593 2253 0.008247
2593 2257 0.008226
2593 2261 0.001081
2593 2275 0.005409
2593 2276 0.007390
2593 2278 0.012182
2593 2290 0.006323
2593 2299 0.013889
2593 2300 0.023396
2593 2306 0.002448
2593 2309 0.003927
2593 2323 0.017177
2593 2326 0.018745
2593 2329 0.017199
2593 2331 0.015552
2593 2339 0.005399
2593 2340 0.002791
2593 2347 0.010300
2593 2348 0.007570
2593 2352 0.011448
2593 2354 0.008759
2593 2356 0.008454
2593 2359 0.023766
2593 2363 0.003833
2593 2370 0.017853
2593 2374 0.026878
2593 2376 0.012020
2593 2381 0.013353
2593 2386 0.012742
2593 2407 0.015521
2593 2409 0.011966
2593 2418 0.019091
2593 2423 0.019296
2593 2428 0.017509
2593 2430 0.003063
2593 2433 0.021202
2593 2460 0.010599
2593 2464 0.002083
2593 2477 0.015648
2593 2484 0.020484
2593 2485 0.015408
2593 2489 0.010767
2593 2492 0.002278
2593 2504 0.011645
2593 2521 0.010956
2593 2526 0.022002
2593 2532 0.010466
2593 2539 0.027640
2593 2543 0.014340
2593 2549 0.012053
2593 2550 0.029119
2593 2552 0.020180
2593 2553 0.025419
2593 2554 0.008236
2593 2559 0.010037
2593 2560 0.003441
2593 2564 0.022062
2593 2573 0.021074
2593 2574 0.017955
2593 2578 0.009594
2593 2579 0.021249
2593 2590 0.022498
2593 2600 0.004386
2593 2601 0.017436
2593 2602 0.006174
2593 2607 0.008347
2593 2611 0.001010
2593 2615 0.005130
2593 2630 0.028214
2593 2638 0.030363
2593 2646 0.030233
2594 1982 0.112339
2594 1988 0.029225
2594 2026 0.020451
2594 2032 0.014944
2594 2038 0.025612
2594 2047 0.012907
2594 2052 0.006556
2594 2054 0.020007
2594 2072 0.008481
2594 2087 0.012664
2594 2101 0.040577
2594 2111 0.008821
2594 2127 0.005766
2594 2137 0.021379
2594 2144 0.008174
2594 2174 0.005081
2594 2176 0.013338
2594 2199 0.012990
2594 2211 0.028751
2594 2223 0.017568
2594 2235 0.036527
2594 2241 0.005496
2594 2243 0.021154
2594 2247 0.025486
2594 2259 0.044778
2594 2268 0.004575
2594 2280 0.032482
2594 2328 0.010826
2594 2333 0.020548
2594 2338 0.035570
2594 2344 0.021332
2594 2345 0.049466
2594 2355 0.129945
2594 2367 0.015385
2594 2372 0.012934
2594 2379 0.101702
2594 2394 0.008822
2594 2396 0.041429
2594 2398 0.027343
2594 2401 0.103633
2594 2417 0.045389
2594 2425 0.012913
2594 2429 0.036768
2594 2449 0.070035
2594 2451 0.017386
2594 2458 0.039717
2594 2461 0.022573
2594 2468 0.023545
2594 2471 0.000011
2594 2473 0.043986
2594 2491 0.007392
2594 2508 0.029059
2594 2511 0.001096
2594 2516 0.028107
2594 2518 0.019643
2594 2555 0.029676
2595 1912 0.003299
2595 2527 0.286127
2596 1912 0.000644
2597 1465 0.011560
2597 1577 0.002687
2597 1912 0.001666
2597 1926 0.012434
2597 1932 0.022265
2597 1945 0.002812
2597 1948 0.013581
2597 1959 0.014311
2597 2007 0.001353
2597 2028 0.012865
2597 2032 0.002613
2597 2039 0.020455
2597 2042 0.015153
2597 2068 0.017613
2597 2071 0.018648
2597 2081 0.009690
2597 2087 0.005826
2597 2111 0.013717
2597 2117 0.014163
2597 2143 0.029562
2597 2148 0.036407
2597 2153 0.003653
2597 2183 0.019391
2597 2189 0.001490
2597 2191 0.026498
2597 2194 0.001399
2597 2196 0.029112
2597 2199 0.010553
2597 2203 0.010202
2597 2239 0.016963
2597 2247 0.001169
2597 2264 0.004216
2597 2268 0.026770
2597 2282 0.005326
2597 2283 0.017088
2597 2292 0.013775
2597 2293 0.000544
2597 2302 0.021938
2597 2315 0.043428
2597 2316 0.146309
2597 2327 0.016029
2597 2330 0.023926
2597 2332 0.022307
2597 2336 0.021677
2597 2338 0.015244
2597 2351 0.030551
2597 2367 0.036919
2597 2368 0.048240
2597 2372 0.028758
2597 2394 0.030291
2597 2398 0.009891
2597 2420 0.008292
2597 2436 0.009642
2597 2445 0.004089
2597 2451 0.011141
2597 2461 0.016537
2597 2491 0.029849
2597 2508 0.021041
